filename1,filename2,similarity
Baekhyeon07,Baekhyeon17,0.5399488834113328
Baekhyeon07,Baekhyeon18,0.5842290096343319
Baekhyeon07,Baekhyeon19,0.28815010220211185
Baekhyeon07,Baekhyeon20,0.5118564038093436
Baekhyeon07,Chaeunu01,0.6574320607367854
Baekhyeon07,Chaeunu02,0.6773681700885692
Baekhyeon07,Chaeunu03,0.7339052557330146
Baekhyeon07,Chaeunu04,0.4213909543493136
Baekhyeon07,Chaeunu05,0.33352697463781567
Baekhyeon07,Chaeunu06,0.3445562737266845
Baekhyeon07,Chaeunu07,0.34530201682257766
Baekhyeon07,Chaeunu08,0.7372799783294026
Baekhyeon07,Chaeunu09,0.4818532750880913
Baekhyeon07,Chaeunu10,0.5022704761992236
Baekhyeon07,Chaeunu11,0.3699617293543804
Baekhyeon07,Chaeunu12,0.33352697463781567
Baekhyeon07,Chaeunu13,0.5914250653513362
Baekhyeon07,Chaeunu14,0.4024488029243779
Baekhyeon07,Chaeunu15,0.4366128304274828
Baekhyeon07,Chaeunu16,0.6037289359792113
Baekhyeon07,Chaeunu17,0.43829227690626815
Baekhyeon07,Chaeunu18,0.3410068854286874
Baekhyeon07,Chaeunu19,0.45304537699464376
Baekhyeon07,Chaeunu20,0.5967125003529717
Baekhyeon07,Gangtaeo01,0.5757427936588589
Baekhyeon07,Gangtaeo02,0.4904930405187048
Baekhyeon07,Gangtaeo03,0.32253489724611983
Baekhyeon07,Gangtaeo04,0.3895901808210952
Baekhyeon07,Gangtaeo05,0.4938864430108989
Baekhyeon07,Gangtaeo06,0.6143437607995254
Baekhyeon07,Gangtaeo07,0.4426887981992651
Baekhyeon07,Gangtaeo08,0.48161365697754993
Baekhyeon07,Gangtaeo09,0.3574380337840856
Baekhyeon07,Gangtaeo10,0.7103834731186739
Baekhyeon07,Gangtaeo11,0.5553823578574342
Baekhyeon07,Gangtaeo12,0.5620508805182995
Baekhyeon07,Gangtaeo13,0.6379977806242222
Baekhyeon07,Gangtaeo14,0.41976632498179745
Baekhyeon07,Gangtaeo15,0.5063934513694065
Baekhyeon07,Gangtaeo16,0.5774539877457796
Baekhyeon07,Gangtaeo17,0.25980266160414694
Baekhyeon07,Gangtaeo18,0.5124080130735209
Baekhyeon07,Gangtaeo19,0.4465252556574982
Baekhyeon07,Gangtaeo20,0.7336810259656573
Baekhyeon07,Hwangminhyeon01,0.569774911725028
Baekhyeon07,Hwangminhyeon02,0.7087015911909267
Baekhyeon07,Hwangminhyeon03,0.5095691708270982
